image_path,mask_path,defect_type,is_defect
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_284532.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_284532.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_320808.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_320808.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_10202.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_10202.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_276373.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_276373.png,Break,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp1_num_26106.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp1_num_26106.png,Break,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_54246.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_54246.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_62606.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp4_num_62606.png,Break,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_249762.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_249762.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_105927.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_105927.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_7911.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_7911.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_94922.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_94922.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_628.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_628.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_352540.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_352540.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_187701.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_187701.png,Free,0
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp3_num_136351.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp3_num_136351.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_157196.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_157196.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_88149.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_88149.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_129678.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_129678.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_271384.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_271384.png,Break,1
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp5_num_135651.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp5_num_135651.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_240188.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_240188.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_45042.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_45042.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_116541.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_116541.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_157675.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_157675.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_5924.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_5924.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_11292.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_11292.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_311924.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp6_num_311924.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_9520.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_9520.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_37273.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_37273.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_260989.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_260989.png,Free,0
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp1_num_258511.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp1_num_258511.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_291052.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_291052.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp2_num_258536.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp2_num_258536.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_192155.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_192155.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_98336.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_98336.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_279133.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_279133.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_3247.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_3247.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_1836.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_1836.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_332707.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_332707.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_124629.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_124629.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_339867.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_339867.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_354417.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_354417.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_108757.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_108757.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_6558.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_6558.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_265131.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp4_num_265131.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_313536.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_313536.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_16575.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_16575.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_284552.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_284552.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_5892.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_5892.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_28341.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_28341.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_274094.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_274094.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_251495.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_251495.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_9549.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp5_num_9549.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_3789.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_3789.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_320724.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp5_num_320724.png,Break,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_24793.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_24793.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_342849.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_342849.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_284520.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_284520.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_177906.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_177906.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_265695.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp5_num_265695.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_280205.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_280205.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_329247.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_329247.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_19728.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_19728.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_320463.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_320463.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_183930.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_183930.png,Free,0
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp6_num_135686.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp6_num_135686.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_292199.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_292199.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_116553.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_116553.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_45084.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_45084.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_264189.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_264189.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_33487.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_33487.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_124592.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_124592.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_126299.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_126299.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_50402.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_50402.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_109271.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_109271.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp3_num_135593.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp3_num_135593.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_342873.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_342873.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_139820.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_139820.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_317576.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_317576.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_36290.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_36290.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_4764.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_4764.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_265677.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_265677.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_178453.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_178453.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_291134.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_291134.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_313507.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp3_num_313507.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_241391.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_241391.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_326973.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_326973.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_339854.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_339854.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_264241.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_264241.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_77583.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_77583.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_311344.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_311344.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_249821.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_249821.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_264206.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_264206.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_129056.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_129056.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_359501.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_359501.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_262642.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_262642.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_10945.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_10945.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_260949.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_260949.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_26146.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_26146.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_351488.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_351488.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_54958.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_54958.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_313478.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp1_num_313478.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_16556.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_16556.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_320486.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_320486.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_342176.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp3_num_342176.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_29537.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_29537.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_304361.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_304361.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_257962.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_257962.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_261992.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_261992.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_266815.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_266815.png,Free,0
data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp1_num_20362.jpg,data/raw/magnetic_tile_dataset/MT_Fray/Imgs/exp1_num_20362.png,Fray,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_180903.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_180903.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_62577.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_62577.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_319346.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_319346.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_94954.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_94954.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_258885.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_258885.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_3234.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_3234.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_319698.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_319698.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_31124.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_31124.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_311834.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp2_num_311834.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_155415.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp5_num_155415.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_71297.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_71297.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_109286.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_109286.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_144227.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_144227.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_351463.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_351463.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_3786.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_3786.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_2657.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_2657.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_106186.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_106186.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_257132.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_257132.png,Free,0
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_342162.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_342162.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_116623.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp6_num_116623.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_308043.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_308043.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_51711.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp3_num_51711.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_284506.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp2_num_284506.png,Break,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_3211.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp2_num_3211.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_304811.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_304811.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_317911.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp2_num_317911.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_320759.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp6_num_320759.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_37243.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_37243.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_266347.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_266347.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_266329.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_266329.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_284942.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_284942.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_255718.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp4_num_255718.png,Free,0
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_116981.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_116981.png,Break,1
data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_356756.jpg,data/raw/magnetic_tile_dataset/MT_Break/Imgs/exp3_num_356756.png,Break,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_266316.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_266316.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_286232.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_286232.png,Free,0
data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_311863.jpg,data/raw/magnetic_tile_dataset/MT_Uneven/Imgs/exp4_num_311863.png,Uneven,1
data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_85998.jpg,data/raw/magnetic_tile_dataset/MT_Crack/Imgs/exp4_num_85998.png,Crack,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_279178.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_279178.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_246375.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_246375.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_257678.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp3_num_257678.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_301474.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_301474.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_71267.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_71267.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_296754.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp6_num_296754.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_322605.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp1_num_322605.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_275662.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp1_num_275662.png,Free,0
data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_255775.jpg,data/raw/magnetic_tile_dataset/MT_Free/Imgs/exp5_num_255775.png,Free,0
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_36302.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp2_num_36302.png,Blowhole,1
data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_328105.jpg,data/raw/magnetic_tile_dataset/MT_Blowhole/Imgs/exp6_num_328105.png,Blowhole,1
